condition,condition_key,trial,file,event_type,sample,time_seconds,signed_peak_uv,vertical_z,vertical_horizontal_ratio,width_seconds,velocity_z,signed_delta_uv,direction
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,413131.0,1652.524,,,,,7.221048854998297,101.1847851032978,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,413456.0,1653.824,,,,,15.035307632698883,209.44781499743132,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,413571.0,1654.284,,,,,-12.925852847356985,-181.68165724238037,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,414409.0,1657.636,,,,,10.7349751528503,146.66220518112578,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,415051.0,1660.204,,,,,8.89709987157324,126.30707433394063,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,415293.0,1661.172,,,,,34.143334162044106,535.4385256433914,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,416033.0,1664.132,,,,,-36.188170113866086,-662.2686664541261,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,416946.0,1667.784,,,,,-20.140662919088165,-290.8783480471003,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,417070.0,1668.28,,,,,15.126760127689481,211.97508280814793,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,417958.0,1671.832,,,,,-13.996886592939047,-201.65426687193957,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,418046.0,1672.184,,,,,12.68506426752799,181.45813241280405,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,419226.0,1676.904,,,,,8.677095600492763,123.26756970694046,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,422245.0,1688.98,,,,,9.511798170006818,135.27342523968602,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,422293.0,1689.172,,,,,17.184812877018125,248.92473199934096,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,423165.0,1692.66,,,,,15.957285292387326,228.75945898930152,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,423296.0,1693.184,,,,,-22.746845415361058,-331.45087641026123,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,423486.0,1693.944,,,,,14.00945356725505,197.50763334902632,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,423551.0,1694.204,,,,,6.3939362872967545,88.53018706759823,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,426005.0,1704.02,,,,,-10.678896921630121,-153.01723861379696,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,426635.0,1706.54,,,,,-9.457532546215585,-135.35107552486895,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,426730.0,1706.92,,,,,-10.335129607483724,-142.16586598224765,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,428059.0,1712.236,,,,,-15.352246268920164,-214.57367311314937,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,428206.0,1712.824,,,,,10.879511204250326,153.18850939901372,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,428298.0,1713.192,,,,,6.665103465039734,89.01622950155019,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,428389.0,1713.556,,,,,-12.746231164898456,-182.68028326159532,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,428456.0,1713.824,,,,,-7.004493944156416,-88.93617478682313,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,428577.0,1714.308,,,,,6.5594067574918675,87.29150164978446,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,429321.0,1717.284,,,,,10.27797850919604,139.58464431443088,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,429974.0,1719.896,,,,,-16.846594150290677,-246.82647129007296,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,431113.0,1724.452,,,,,-7.089933657577266,-96.0498155275431,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,432049.0,1728.196,,,,,14.766088323655069,199.81181841816152,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,433692.0,1734.768,,,,,10.638374187557826,148.77796130718224,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,434384.0,1737.536,,,,,-6.8180279602765355,-95.21948890558097,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,437871.0,1751.484,,,,,12.531079738541015,173.11372389423136,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,438198.0,1752.792,,,,,7.964569006838057,112.15693636749312,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,438455.0,1753.82,,,,,-7.2684609221316485,-99.2283354207293,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,439575.0,1758.3,,,,,14.631750671207229,211.8709630130404,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,440043.0,1760.172,,,,,-12.453641288174584,-170.5076894506815,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,440133.0,1760.532,,,,,6.216692097436349,85.07093102906869,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,440619.0,1762.476,,,,,22.951343649061034,331.07663949749264,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,440734.0,1762.936,,,,,-23.774117301920867,-346.3204385216875,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441023.0,1764.092,,,,,17.07975401781522,237.7895303308015,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441122.0,1764.488,,,,,10.18478996806522,144.90405935666348,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441307.0,1765.228,,,,,-36.5527483285603,-594.3651753212555,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441422.0,1765.688,,,,,7.285177438052244,108.54595343536732,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441830.0,1767.32,,,,,15.133832718882372,284.8599784364339,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441933.0,1767.732,,,,,9.732967670959349,178.01197411532772,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,441973.0,1767.892,,,,,-6.304094854761533,-98.10091078425782,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,442036.0,1768.144,,,,,11.29105800571947,228.8760798696511,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,442462.0,1769.848,,,,,-10.85504823465536,-150.3723633416088,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,442620.0,1770.48,,,,,31.727521989536584,478.270823080833,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,443321.0,1773.284,,,,,-6.181859841490006,-89.67788397521394,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,443544.0,1774.176,,,,,14.425155191730193,204.7556458644287,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,444017.0,1776.068,,,,,19.807522788224244,287.4850617898255,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,445689.0,1782.756,,,,,-17.278221973661193,-245.23896634716277,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,446842.0,1787.368,,,,,12.577124970911267,178.68513289038657,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,447393.0,1789.572,,,,,-11.249627954658976,-152.93756757737202,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,451754.0,1807.016,,,,,-6.088290697161037,-78.03278289439086,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,451822.0,1807.288,,,,,-12.520963315064076,-179.44025358866412,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,452232.0,1808.928,,,,,10.497691384747851,150.23492764042226,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,452302.0,1809.208,,,,,10.480277306385284,147.89115409974514,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,452379.0,1809.516,,,,,-18.980400805064104,-281.83112169613577,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,453265.0,1813.06,,,,,-10.405562957604198,-145.85505526702815,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,453409.0,1813.636,,,,,12.691397037789837,181.70742949264962,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,453475.0,1813.9,,,,,-12.776855295747131,-176.73765148285267,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,454041.0,1816.164,,,,,-11.072035463282116,-154.8302845158272,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,454358.0,1817.432,,,,,15.282229725736293,218.8661125754513,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,454456.0,1817.824,,,,,-9.069159818559145,-124.19075747089158,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,454895.0,1819.58,,,,,-7.852915389142576,-108.54343093755101,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,456333.0,1825.332,,,,,8.93359360705238,131.80078948076846,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,457151.0,1828.604,,,,,11.677313375758017,166.51502193774562,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,457570.0,1830.28,,,,,-16.81169728753428,-236.97868703211327,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,457987.0,1831.948,,,,,-37.736626155071825,-604.9597371199459,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,458066.0,1832.264,,,,,-9.252899878031082,-126.2000250580505,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,458460.0,1833.84,,,,,-9.117634006079868,-125.78109307629038,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,461690.0,1846.76,,,,,-10.752190559037425,-177.14092098442404,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,462190.0,1848.76,,,,,20.69047187221704,302.2521939432489,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,462246.0,1848.984,,,,,-13.68290522781075,-238.57581311864948,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,462649.0,1850.596,,,,,39.155925354929074,650.9472908623139,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,463917.0,1855.668,,,,,-9.064450705357945,-127.37878848560902,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,463999.0,1855.996,,,,,7.031328510512507,96.63449130382017,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,464156.0,1856.624,,,,,6.443409458453857,88.91582827770199,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,464550.0,1858.2,,,,,-10.521114237899578,-143.847118172214,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,464817.0,1859.268,,,,,-10.387055854645148,-150.84450546469728,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,465043.0,1860.172,,,,,-6.089128197486398,-83.18857147684423,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,465184.0,1860.736,,,,,7.1172188008336015,94.23039750456212,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,465887.0,1863.548,,,,,-8.777934824033219,-119.97507832256704,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,466045.0,1864.18,,,,,-7.339764348336244,-98.59212667481731,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,466121.0,1864.484,,,,,7.082917756459872,100.89935099721006,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,466158.0,1864.632,,,,,7.9515745846803405,106.95038002796335,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,466547.0,1866.188,,,,,-14.283506210373645,-204.6853411026749,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,467279.0,1869.116,,,,,-20.669794950295802,-296.0122958444356,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,467392.0,1869.568,,,,,19.310002562577413,280.6697898308928,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,467865.0,1871.46,,,,,6.426702578948038,90.40901367090208,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,468810.0,1875.24,,,,,8.422706462053606,118.63839918858665,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,469712.0,1878.848,,,,,-13.421725921550683,-195.9152798379582,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,469781.0,1879.124,,,,,13.301791714035797,190.74823537838762,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,469922.0,1879.688,,,,,6.396717868430499,88.8674778866647,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,470058.0,1880.232,,,,,-10.883435564176049,-151.95393563631083,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,470253.0,1881.012,,,,,-9.395955910671226,-131.71443300766467,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,471247.0,1884.988,,,,,27.456070705679053,397.2505225877585,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,471714.0,1886.856,,,,,-6.3546234823509415,-88.91381125533223,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,471789.0,1887.156,,,,,8.490957850838027,106.85068448389929,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,472988.0,1891.952,,,,,-42.26671144785658,-765.5747520691707,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,473027.0,1892.108,,,,,8.944055526501007,135.78196350053582,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,3189.0,12.756,,,,,-40.02322941602762,-920.3522231238087,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,3217.0,12.868,,,,,33.15626484571957,759.8345057922147,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,5970.0,23.88,,,,,-6.25673799836871,-121.76025272297696,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,6213.0,24.852,,,,,-8.290015224725616,-160.50475176211685,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,6757.0,27.028,,,,,21.490460519056995,454.12909036685863,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,8107.0,32.428,,,,,19.475537224597222,400.5405997967244,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,9557.0,38.228,,,,,-10.219062922919754,-231.6340700711539,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,11195.0,44.78,,,,,10.03505721964215,290.3867881886182,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,11415.0,45.66,,,,,-10.161978713628553,-214.601078706949,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,11458.0,45.832,,,,,6.884201791723375,130.10469416076972,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,13218.0,52.872,,,,,-16.77472116088848,-327.4821693804134,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,14344.0,57.376,,,,,-8.711226851303058,-165.92974062045317,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,15089.0,60.356,,,,,16.2932130589368,355.41018895464526,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,17939.0,71.756,,,,,-14.609673883457853,-300.6428431649497,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,18429.0,73.716,,,,,7.016243872235293,187.0348283708034,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,19389.0,77.556,,,,,11.716772263814768,317.4284411100631,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,19461.0,77.844,,,,,-12.70666572520904,-234.0026420537195,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,19558.0,78.232,,,,,8.352211211549738,144.72884333439217,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,20036.0,80.144,,,,,-6.126345069562722,-121.79275510523408,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,20441.0,81.764,,,,,6.772158641536387,139.9883761484623,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,21693.0,86.772,,,,,16.393886066144834,307.59591313340366,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,21740.0,86.96,,,,,13.874612902368025,341.7041183558787,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,21818.0,87.272,,,,,-6.397331757022713,-115.94831852890331,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,25825.0,103.3,,,,,9.477920121850763,211.7129146580333,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,27495.0,109.98,,,,,-8.476169453225875,-170.2020029110085,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,29112.0,116.448,,,,,9.36472280756249,141.70917979936198,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,31845.0,127.38,,,,,6.720620712531637,132.089823945119,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,35909.0,143.636,,,,,6.751633219106415,125.30591220102406,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,37370.0,149.48,,,,,6.502956840954283,121.19095201432803,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,38648.0,154.592,,,,,6.821185957016209,113.48836873625623,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,38716.0,154.864,,,,,12.2599016946285,245.69074543085242,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,39388.0,157.552,,,,,13.827038346343798,241.29876968066552,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,39423.0,157.692,,,,,-7.120562275653129,-134.2799200312923,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,39514.0,158.056,,,,,11.423147586990888,202.37167349850316,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,39571.0,158.284,,,,,-9.879525859907929,-194.3164536303795,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,39723.0,158.892,,,,,-9.156816178067565,-163.16526439363741,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,42458.0,169.832,,,,,10.06681471968694,207.94132912149544,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,42666.0,170.664,,,,,-14.595323776508163,-266.37015627402593,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,42945.0,171.78,,,,,10.846537924226563,190.61745236623773,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,42993.0,171.972,,,,,-14.907046872737736,-273.6205669499061,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,43595.0,174.38,,,,,9.789188243452466,164.50237404438437,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,43635.0,174.54,,,,,-11.867091937642092,-213.5723826925822,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,43772.0,175.088,,,,,11.723299458756065,205.5493227600165,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,44330.0,177.32,,,,,-20.635296881787617,-403.5196720957797,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,45008.0,180.032,,,,,8.612877247312344,235.87409032538474,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,45410.0,181.64,,,,,7.326269911618975,127.3542130508426,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,45851.0,183.404,,,,,-10.243602715938719,-203.72482261801264,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,48031.0,192.124,,,,,-13.082810589025197,-235.93379241222357,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,48697.0,194.788,,,,,-6.889893451781597,-166.25406790472897,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,49167.0,196.668,,,,,8.786717386575837,187.73908206149736,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,49284.0,197.136,,,,,13.143462834527359,235.10222787806657,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,50367.0,201.468,,,,,12.858069869983193,274.05379442483314,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,50708.0,202.832,,,,,-12.520116870184154,-242.90651000863483,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,51477.0,205.908,,,,,8.398355786399076,154.26407189529812,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,51540.0,206.16,,,,,7.2277481801436,132.38955358429195,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,51647.0,206.588,,,,,-12.953819069838229,-234.3798701476574,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,51979.0,207.916,,,,,10.203763816714508,198.55193507185922,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,52088.0,208.352,,,,,6.589015601449696,117.95644644965198,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,52452.0,209.808,,,,,-10.548169688016106,-185.0693932580701,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,52615.0,210.46,,,,,-11.689525919330515,-214.01432038092878,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,53527.0,214.108,,,,,-6.523663886036279,-110.6496855626318,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,53599.0,214.396,,,,,6.4821564404530205,118.5731042823854,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,53694.0,214.776,,,,,-7.237375470626255,-129.95352760957434,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,55094.0,220.376,,,,,-13.573928272153145,-237.25875060994417,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,55897.0,223.588,,,,,7.297069968823219,137.94803965310467,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,56719.0,226.876,,,,,7.697485300944687,191.91204421882392,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,57868.0,231.472,,,,,10.04904760463141,212.37266937578767,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,57967.0,231.868,,,,,-7.998828903395916,-146.3895180236336,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,58607.0,234.428,,,,,-12.496446446326514,-279.25707623618234,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,58703.0,234.812,,,,,6.624601149024047,101.98797901215599,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,59610.0,238.44,,,,,11.306487532953572,200.6306347248995,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,60417.0,241.668,,,,,-7.9500414589589266,-173.10529372836913,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,vertical-saccade-like,60486.0,241.944,,,,,-8.074795243928929,-180.2058787490613,negative
